
Time step	P iters		deltaP_max	deltaU_max
1		10		1.37363		0.100269
2		10		1.40501		0.00161834
3		10		1.31542		0.00157858
4		10		1.29718		0.0015396
5		10		1.37836		0.00150169
6		10		1.40931		0.00146482
7		10		1.35363		0.00142896
8		10		1.28374		0.00139409
9		10		1.24341		0.00136016
10		10		1.22979		0.00132717
11		10		1.22383		0.00129507
12		10		1.21399		0.00126385
13		10		1.2043		0.00123347
14		10		1.20092		0.00120392
15		10		1.19718		0.00117517
16		10		1.19238		0.00114719
17		10		1.18708		0.00111997
18		10		1.18175		0.00109349
19		10		1.17663		0.00106772
20		10		1.1718		0.00104264
21		10		1.16725		0.00101823
22		10		1.16292		0.000994475
23		10		1.15876		0.000971356
24		10		1.15473		0.000948853
25		10		1.15081		0.00092695
26		10		1.14699		0.00090563
27		10		1.14326		0.000884875
28		10		1.13964		0.00086467
29		10		1.1361		0.000845
30		10		1.13264		0.000825848
31		10		1.12927		0.000807201
32		10		1.12597		0.000789045
33		10		1.12275		0.000771365
34		10		1.11959		0.000754148
35		10		1.1165		0.000737382
36		10		1.11347		0.000721053
37		10		1.1105		0.000705149
38		10		1.10758		0.000689659
39		10		1.10472		0.00067457
40		10		1.10191		0.000659872
41		10		1.09915		0.000645554
42		10		1.09644		0.000631604
43		10		1.09377		0.000618014
44		10		1.09115		0.000604773
45		10		1.08856		0.00059187
46		10		1.08601		0.000579297
47		10		1.08351		0.000567045
48		10		1.08104		0.000555104
49		10		1.0786		0.000543466
50		10		1.07621		0.000532121
51		10		1.07385		0.000521062
52		10		1.07151		0.000510279
53		10		1.06921		0.000499764
54		10		1.06694		0.000489506
55		10		1.0647		0.000479498
56		10		1.06249		0.000469729
57		10		1.0603		0.000460187
58		10		1.05814		0.000450861
59		10		1.05601		0.000441739
60		10		1.05391		0.000432804
61		10		1.05183		0.000424042
62		10		1.04977		0.000415434
63		10		1.04773		0.00040696
64		10		1.04571		0.000398598
65		10		1.04372		0.000390325
66		10		1.04176		0.000382114
67		10		1.03981		0.00037394
68		10		1.03788		0.000365772
69		10		1.03598		0.000357582
70		10		1.03409		0.000349341
71		10		1.03222		0.000341021
72		10		1.03037		0.000332594
73		10		1.02853		0.000324036
74		10		1.02672		0.000315326
75		10		1.02492		0.000307094
76		10		1.02313		0.000301579
77		10		1.02136		0.000296191
78		10		1.0196		0.000290929
79		10		1.01784		0.000285788
80		10		1.01606		0.000280765
81		10		1.01422		0.000275858
82		10		1.01226		0.000271064
83		10		1.01008		0.000266379
84		10		1.00753		0.0002618
85		10		1.00442		0.000257326
86		10		1.00051		0.000252952
87		10		0.99556		0.000248678
88		10		0.989345		0.0002445
89		10		0.98169		0.000240415
90		10		0.972501		0.000236421
91		10		0.961773		0.000232517
92		10		0.949597		0.000228699
93		10		0.936152		0.000224966
94		10		0.921691		0.000221317
95		10		0.906508		0.000217748
96		10		0.890911		0.000214257
97		10		0.875187		0.000210842
98		10		0.859568		0.000207501
99		10		0.844232		0.000204233
100		10		0.829284		0.000201036
101		10		0.814787		0.000197902
102		10		0.800766		0.000194843
103		10		0.787224		0.000191847
104		10		0.774152		0.000188915
105		10		0.761536		0.000187546
106		10		0.749357		0.000186688
107		10		0.737597		0.000185824
108		10		0.726237		0.000184954
109		10		0.715257		0.000184078
110		10		0.704642		0.000183198
111		10		0.694374		0.000182313
112		10		0.684438		0.000181425
113		10		0.674818		0.000180533
114		10		0.665501		0.000179638
115		10		0.656473		0.00017874
116		10		0.647722		0.00017784
117		10		0.639237		0.000176937
118		10		0.631004		0.000176034
119		10		0.623013		0.000175128
120		10		0.615254		0.000174222
121		10		0.607716		0.000173316
122		10		0.600391		0.000172409
123		10		0.593271		0.000171501
124		10		0.586346		0.000170594
125		10		0.579608		0.000169688
126		10		0.57305		0.000168782
127		10		0.566667		0.000167877
128		10		0.560448		0.000166973
129		10		0.554388		0.00016607
130		10		0.548484		0.000165169
131		10		0.542726		0.000164269
132		10		0.53711		0.00016337
133		10		0.531632		0.000162473
134		10		0.526284		0.000161578
135		10		0.521064		0.000160683
136		10		0.515966		0.00015979
137		10		0.510984		0.000158897
138		10		0.506117		0.000158004
139		10		0.501358		0.00015711
140		10		0.496703		0.000156213
141		10		0.492144		0.000155313
142		10		0.487674		0.000154408
143		10		0.483277		0.000153496
144		10		0.478931		0.000152575
145		10		0.474603		0.000151641
146		10		0.470237		0.000150695
147		10		0.465754		0.000149734
148		10		0.461053		0.000148751
149		10		0.456009		0.000147743
150		10		0.450478		0.000146706
151		10		0.444352		0.000145637
152		10		0.43745		0.000144545
153		10		0.429487		0.000143415
154		10		0.420253		0.000142244
155		10		0.409597		0.000141034
156		10		0.397347		0.000139796
157		10		0.392949		0.000138514
158		10		0.397515		0.000137185
159		10		0.401972		0.00013589
160		10		0.406325		0.000135378
161		10		0.410574		0.000134878
162		10		0.414723		0.000134387
163		10		0.418779		0.000133905
164		10		0.422752		0.000133433
165		10		0.426647		0.00013297
166		10		0.430476		0.000132514
167		10		0.434268		0.000132066
168		10		0.438041		0.000131624
169		10		0.441853		0.000131186
170		10		0.445766		0.000130751
171		10		0.449883		0.000130313
172		10		0.454365		0.00012987
173		10		0.459446		0.000129414
174		10		0.46551		0.000128937
175		10		0.473164		0.00012843
176		10		0.483488		0.000127884
177		10		0.498584		0.000127286
178		10		0.523466		0.00012663
179		10		0.579665		0.000125906
180		10		0.642387		0.000125112
181		10		0.704336		0.000124247
182		10		0.76527		0.000123313
183		10		0.825015		0.000122319
184		10		0.882895		0.000121274
185		10		0.938607		0.000120192
186		10		0.991868		0.000119085
187		10		1.04244		0.000117968
188		10		1.09013		0.000116854
189		10		1.13477		0.000115753
190		10		1.17625		0.000114675
191		10		1.21446		0.000113624
192		10		1.24939		0.000112605
193		10		1.281		0.000111619
194		10		1.30933		0.000110666
195		10		1.33443		0.000109747
196		10		1.35638		0.00010902
197		10		1.37528		0.000109149
198		10		1.39126		0.000109254
199		10		1.40446		0.000109366
200		10		1.41503		0.000109448
201		10		1.42313		0.000109524
202		10		1.42893		0.000109575
203		10		1.4326		0.000109611
204		10		1.43432		0.000109633
205		10		1.43425		0.000109645
206		10		1.43256		0.000109746
207		10		1.42942		0.000110169
208		10		1.42498		0.000110712
209		10		1.41938		0.000111315
210		10		1.41277		0.000111951
211		10		1.40527		0.000112603
212		10		1.39703		0.000113256
213		10		1.38825		0.000113904
214		10		1.3789		0.000114541
215		10		1.36908		0.000115163
216		10		1.35887		0.000115768
217		10		1.34835		0.000116352
218		10		1.33759		0.000116916
219		10		1.32663		0.000117459
220		10		1.31554		0.00011798
221		10		1.30437		0.00011848
222		10		1.29314		0.000118957
223		10		1.2819		0.000119414
224		10		1.27067		0.00011985
225		10		1.25949		0.000120265
226		10		1.24836		0.00012066
227		10		1.23732		0.000121035
228		10		1.22637		0.000121391
229		10		1.21553		0.000121728
230		10		1.2048		0.000122046
231		10		1.1942		0.000122347
232		10		1.18372		0.000122629
233		10		1.17339		0.000122895
234		10		1.16319		0.000123144
235		10		1.15313		0.000123376
236		10		1.14321		0.000123593
237		10		1.13344		0.000123794
238		10		1.12409		0.00012398
239		10		1.11593		0.000124152
240		10		1.10798		0.00012431
241		10		1.10023		0.000124454
242		10		1.09269		0.000124584
243		10		1.08533		0.000124702
244		10		1.07815		0.000124806
245		10		1.07114		0.000124899
246		10		1.06428		0.000124981
247		10		1.05759		0.00012505
248		10		1.05104		0.000125109
249		10		1.04463		0.000125157
250		10		1.03836		0.000125196
251		10		1.03222		0.000125225
252		10		1.02621		0.000125247
253		10		1.02032		0.000125261
254		10		1.01454		0.00012527
255		10		1.00886		0.000125276
256		10		1.00329		0.000125282
257		10		0.9978		0.000125292
258		10		0.992391		0.000125311
259		10		0.98704		0.000125346
260		10		0.981728		0.000125408
261		10		0.976425		0.000125511
262		10		0.971102		0.000125674
263		10		0.965714		0.000125927
264		10		0.960217		0.000126314
265		10		0.954565		0.000126904
266		10		0.948706		0.000127815
267		10		0.942594		0.000129277
268		10		0.936191		0.000131815
269		10		0.929466		0.000135383
270		10		0.922405		0.000138925
271		10		0.915006		0.000142425
272		10		0.907283		0.00014587
273		10		0.899273		0.000149247
274		10		0.891018		0.000152542
275		10		0.882584		0.000155743
276		10		0.874037		0.00015884
277		10		0.865455		0.000161823
278		10		0.85691		0.00016468
279		10		0.848474		0.000167405
280		10		0.840208		0.00016999
281		10		0.832154		0.000172427
282		10		0.824349		0.000174712
283		10		0.816814		0.00017684
284		10		0.809559		0.000178808
285		10		0.802589		0.000180614
286		10		0.795902		0.000182256
287		10		0.789782		0.000183735
288		10		0.785013		0.00018505
289		10		0.780303		0.000186203
290		10		0.77565		0.000187197
291		10		0.77105		0.000188034
292		10		0.766503		0.000188719
293		10		0.762005		0.000189256
294		10		0.757555		0.000189649
295		10		0.753151		0.000189904
296		10		0.74879		0.000190027
297		10		0.74447		0.000190023
298		10		0.740187		0.0001899
299		10		0.735938		0.000189663
300		10		0.731718		0.000189319
301		10		0.727521		0.000188874
302		10		0.723343		0.000188335
303		10		0.719175		0.00018771
304		10		0.715011		0.000187003
305		10		0.710842		0.000186222
306		10		0.706657		0.000185372
307		10		0.702444		0.000184461
308		10		0.698191		0.000183492
309		10		0.693882		0.000182473
310		10		0.689499		0.000181407
311		10		0.685024		0.000180301
312		10		0.680436		0.000179158
313		10		0.675707		0.000177984
314		10		0.670817		0.000176782
315		10		0.665736		0.000175557
316		10		0.66043		0.000174311
317		10		0.654863		0.000173049
318		10		0.648999		0.000171774
319		10		0.642797		0.000170487
320		10		0.636214		0.000169192
321		10		0.629205		0.000167892
322		10		0.621756		0.000166588
323		10		0.613813		0.000165282
324		10		0.605295		0.000163976
325		10		0.596146		0.000162673
326		10		0.586309		0.000161581
327		10		0.575727		0.000160696
328		10		0.564343		0.000159813
329		10		0.552096		0.000158932
330		10		0.53893		0.000158064
331		10		0.524792		0.000157217
332		10		0.50962		0.00015639
333		10		0.493366		0.000155581
334		10		0.475985		0.000154789
335		10		0.45743		0.000154011
336		10		0.437662		0.000153248
337		10		0.416649		0.000152498
338		10		0.394361		0.000151761
339		10		0.370781		0.000151037
340		10		0.345896		0.000150323
341		10		0.319702		0.000149621
342		10		0.292202		0.000148929
343		10		0.263411		0.000148247
344		10		0.233353		0.000147574
345		10		0.214762		0.000146911
346		10		0.217973		0.000146255
347		10		0.221216		0.000145607
348		10		0.224534		0.000144965
349		10		0.227981		0.000144328
350		10		0.231632		0.000143696
351		10		0.235586		0.000143065
352		10		0.23998		0.000142435
353		10		0.24501		0.000141802
354		10		0.250965		0.000141165
355		10		0.258285		0.00014052
356		10		0.267693		0.000139865
357		10		0.280459		0.000139197
358		10		0.299031		0.000138514
359		10		0.32798		0.000137814
360		10		0.366297		0.000137095
361		10		0.405971		0.000136358
362		10		0.445261		0.000135602
363		10		0.484054		0.000134829
364		10		0.522176		0.000134041
365		10		0.559514		0.00013324
366		10		0.595964		0.000132429
367		10		0.631443		0.000131613
368		10		0.665834		0.000130794
369		10		0.699069		0.000129977
370		10		0.731082		0.000129165
371		10		0.761789		0.000128361
372		10		0.791144		0.000127567
373		10		0.8191		0.000126786
374		10		0.845605		0.000126018
375		10		0.87064		0.000125265
376		10		0.894181		0.000124527
377		10		0.916214		0.000123804
378		10		0.93673		0.000123096
379		10		0.95575		0.000122405
380		10		0.973257		0.000121728
381		10		0.989287		0.000121067
382		10		1.00386		0.000120421
383		10		1.01702		0.000119791
384		10		1.02877		0.000119177
385		10		1.03917		0.000118579
386		10		1.04826		0.000117986
387		10		1.05611		0.000117393
388		10		1.06274		0.000116799
389		10		1.06822		0.000116204
390		10		1.0726		0.000115607
391		10		1.07594		0.000115006
392		10		1.07829		0.000114401
393		10		1.07972		0.000113791
394		10		1.08028		0.000113174
395		10		1.08003		0.000112548
396		10		1.07903		0.000111914
397		10		1.07733		0.000111269
398		10		1.07499		0.000110611
399		10		1.07205		0.000109939
400		10		1.06858		0.00010925
401		10		1.06461		0.000108544
402		10		1.0602		0.000107817
403		10		1.05539		0.000107068
404		10		1.05022		0.000106293
405		10		1.04471		0.000105492
406		10		1.03895		0.00010466
